city,timestamp,temperature,season
New York,2010-07-02,16.497056992476132,summer
New York,2010-07-03,24.240454683603627,summer
New York,2010-07-04,17.332930140899574,summer
New York,2010-07-05,21.369304256770654,summer
New York,2010-07-06,23.893764417174012,summer
New York,2010-07-07,18.96485380720511,summer
New York,2010-07-08,17.36465543525096,summer
New York,2010-07-09,24.205239792682466,summer
New York,2010-07-10,23.54040809908426,summer
New York,2010-07-11,24.082035263980874,summer
New York,2010-07-12,30.832710561789426,summer
New York,2010-07-13,23.692191716718348,summer
New York,2010-07-14,28.75793712229642,summer
New York,2010-07-15,20.287904720179974,summer
New York,2010-07-16,28.016920639402674,summer
New York,2010-07-17,23.960363316033938,summer
New York,2010-07-18,29.6253146471066,summer
New York,2010-07-19,21.99650341435132,summer
New York,2010-07-20,29.48170959985211,summer
New York,2010-07-21,21.930449604748095,summer
New York,2010-07-22,20.775628055015353,summer
New York,2010-07-23,32.672378756059764,summer
New York,2010-07-24,26.638611757562643,summer
New York,2010-07-25,9.366031796810038,summer
New York,2010-07-26,24.71286312842722,summer
New York,2010-07-27,27.139343948554114,summer
New York,2010-07-28,29.598371888904637,summer
New York,2010-07-29,30.538520438868126,summer
New York,2010-07-30,26.548368462904094,summer
New York,2010-07-31,24.122662257649452,summer
New York,2010-08-01,26.337980501229477,summer
New York,2010-08-02,19.414954519577368,summer
New York,2010-08-03,18.97673062428517,summer
New York,2010-08-04,25.894037553811117,summer
New York,2010-08-05,23.526464228682627,summer
New York,2010-08-06,20.724415792713934,summer
New York,2010-08-07,26.526047032795372,summer
New York,2010-08-08,28.13418913502704,summer
New York,2010-08-09,18.79497876553777,summer
New York,2010-08-10,21.156687000202044,summer
New York,2010-08-11,24.367814879060194,summer
New York,2010-08-12,27.60467285279188,summer
New York,2010-08-13,30.580341701917654,summer
New York,2010-08-14,17.581642287000836,summer
New York,2010-08-15,29.213784549595246,summer
New York,2010-08-16,26.992367601527764,summer
New York,2010-08-17,31.366430893789392,summer
New York,2010-08-18,27.810833246761316,summer
New York,2010-08-19,22.172963889111237,summer
New York,2010-08-20,24.490219024847615,summer
New York,2010-08-21,25.889228659032884,summer
New York,2010-08-22,25.46620759247796,summer
New York,2010-08-23,20.06893189388599,summer
New York,2010-08-24,25.00535707988665,summer
New York,2010-08-25,24.210974614056568,summer
New York,2010-08-26,19.681722325813173,summer
New York,2010-08-27,28.699868420068814,summer
New York,2010-08-28,23.555687710999184,summer
New York,2010-08-29,25.52949767546563,summer
New York,2010-08-30,24.55635213275369,summer
New York,2010-08-31,19.84455929031739,summer
New York,2010-09-01,10.816055494138618,autumn
New York,2010-09-02,13.931654416180463,autumn
New York,2010-09-03,15.444360329709552,autumn
New York,2010-09-04,7.9582516958819856,autumn
New York,2010-09-05,14.668484115567583,autumn
New York,2010-09-06,15.165554881355453,autumn
New York,2010-09-07,17.899574297019893,autumn
New York,2010-09-08,5.028444161373496,autumn
New York,2010-09-09,18.707905875672726,autumn
New York,2010-09-10,16.26296250384853,autumn
New York,2010-09-11,8.77951814997363,autumn
New York,2010-09-12,10.548316455148331,autumn
New York,2010-09-13,25.73358451812436,autumn
New York,2010-09-14,19.89892590291514,autumn
New York,2010-09-15,15.729251111608184,autumn
New York,2010-09-16,15.23611705289457,autumn
New York,2010-09-17,24.106737875045575,autumn
New York,2010-09-18,18.286660372242622,autumn
New York,2010-09-19,19.943014251378436,autumn
New York,2010-09-20,18.459303250891942,autumn
New York,2010-09-21,18.33821648497118,autumn
New York,2010-09-22,13.04805570950631,autumn
New York,2010-09-23,22.471957993323954,autumn
New York,2010-09-24,12.969355231691125,autumn
New York,2010-09-25,9.708773895330642,autumn
New York,2010-09-26,12.182035011545551,autumn
New York,2010-09-27,21.78194326990438,autumn
New York,2010-09-28,18.602483762185482,autumn
New York,2010-09-29,20.412787687443622,autumn
New York,2010-09-30,19.368131002123043,autumn
New York,2010-10-01,18.85349687715471,autumn
New York,2010-10-02,10.140482221067245,autumn
New York,2010-10-03,18.353365331058754,autumn
New York,2010-10-04,16.99425726078065,autumn
New York,2010-10-05,7.36305554261114,autumn
New York,2010-10-06,19.09833923390608,autumn
New York,2010-10-07,20.819888342529275,autumn
New York,2010-10-08,14.900421923313758,autumn
New York,2010-10-09,11.140486895197409,autumn
New York,2010-10-10,19.730582485404376,autumn
New York,2010-10-11,18.074474492368076,autumn
New York,2010-10-12,-0.20323559677879643,autumn
New York,2010-10-13,16.06268888984145,autumn
New York,2010-10-14,12.02138409564868,autumn
New York,2010-10-15,22.770677670898845,autumn
New York,2010-10-16,12.111233188153324,autumn
New York,2010-10-17,17.264450810108276,autumn
New York,2010-10-18,7.735322311012798,autumn
New York,2010-10-19,8.16320879180674,autumn
New York,2010-10-20,16.371783001530208,autumn
New York,2010-10-21,11.456512579263567,autumn
New York,2010-10-22,22.97758926117975,autumn
New York,2010-10-23,12.21709795931237,autumn
New York,2010-10-24,11.464993225735217,autumn
New York,2010-10-25,21.181340356575582,autumn
New York,2010-10-26,12.330879588858593,autumn
New York,2010-10-27,15.759526334797895,autumn
New York,2010-10-28,14.118178764461588,autumn
New York,2010-10-29,28.601351385903737,autumn
New York,2010-10-30,12.096370638719591,autumn
New York,2010-10-31,10.59198999460257,autumn
New York,2010-11-01,6.6714137284152635,autumn
New York,2010-11-02,13.483955153156492,autumn
New York,2010-11-03,14.447974359830695,autumn
New York,2010-11-04,17.157415812275826,autumn
New York,2010-11-05,18.001503114911948,autumn
New York,2010-11-06,16.810869172593705,autumn
New York,2010-11-07,20.848319222878448,autumn
New York,2010-11-08,16.537477083943173,autumn
New York,2010-11-09,17.03800347251642,autumn
New York,2010-11-10,24.09809539236217,autumn
New York,2010-11-11,23.68110978237911,autumn
New York,2010-11-12,5.533143393675116,autumn
New York,2010-11-13,12.880129083476236,autumn
New York,2010-11-14,15.553978171949757,autumn
New York,2010-11-15,12.737682197525626,autumn
New York,2010-11-16,10.112916783994198,autumn
New York,2010-11-17,19.04907744333989,autumn
New York,2010-11-18,21.43556746428905,autumn
New York,2010-11-19,15.20216048872528,autumn
New York,2010-11-20,15.300480022538023,autumn
New York,2010-11-21,19.282455006504662,autumn
New York,2010-11-22,17.515429040930115,autumn
New York,2010-11-23,19.939406330366054,autumn
New York,2010-11-24,16.21675990443693,autumn
New York,2010-11-25,22.680110490038516,autumn
New York,2010-11-26,15.314830173313984,autumn
New York,2010-11-27,10.062685106243174,autumn
New York,2010-11-28,11.854951370920627,autumn
New York,2010-11-29,12.026687370700197,autumn
New York,2010-11-30,19.16170445537209,autumn
New York,2010-12-01,-3.0918066462118956,winter
New York,2010-12-02,-1.3538699308154065,winter
New York,2010-12-03,-2.785032253970372,winter
New York,2010-12-04,-2.626850664291101,winter
New York,2010-12-05,-0.7358762475833149,winter
New York,2010-12-06,3.6219268389541748,winter
New York,2010-12-07,3.5041710495269465,winter
New York,2010-12-08,1.1025889204750612,winter
New York,2010-12-09,-2.936453414422067,winter
New York,2010-12-10,5.9752248522932625,winter
New York,2010-12-11,-1.6740913920771752,winter
New York,2010-12-12,0.626450734496693,winter
New York,2010-12-13,5.927202822916783,winter
New York,2010-12-14,2.3531729188287027,winter
New York,2010-12-15,1.8876680432642128,winter
New York,2010-12-16,-9.337475699728737,winter
New York,2010-12-17,2.4523572861395433,winter
New York,2010-12-18,0.07657172107947459,winter
New York,2010-12-19,0.5867588783305071,winter
New York,2010-12-20,-2.7469278718417955,winter
New York,2010-12-21,-1.3719404278687566,winter
New York,2010-12-22,1.5505129348917754,winter
New York,2010-12-23,0.3845191384732393,winter
New York,2010-12-24,-8.132706389196747,winter
New York,2010-12-25,-1.4169040057541298,winter
New York,2010-12-26,-0.3903003393631751,winter
New York,2010-12-27,7.627365792865079,winter
New York,2010-12-28,-7.664400669360909,winter
New York,2010-12-29,-5.783649037580341,winter
New York,2010-12-30,5.626221069472428,winter
New York,2010-12-31,-0.6981970381817827,winter
New York,2011-01-01,-5.993107250183195,winter
New York,2011-01-02,-4.71421430766433,winter
New York,2011-01-03,-6.949875395553679,winter
New York,2011-01-04,0.5262694331939262,winter
New York,2011-01-05,0.33268912619347174,winter
New York,2011-01-06,2.1336213861471833,winter
New York,2011-01-07,6.717995490032034,winter
New York,2011-01-08,-0.1949084220767865,winter
New York,2011-01-09,-3.140825740980489,winter
New York,2011-01-10,0.8669141617197405,winter
New York,2011-01-11,-0.20286038270260234,winter
New York,2011-01-12,-4.518936371491373,winter
New York,2011-01-13,-4.858450813371413,winter
New York,2011-01-14,-5.057491015861163,winter
New York,2011-01-15,3.993513746021656,winter
New York,2011-01-16,-3.8790179903477084,winter
New York,2011-01-17,-8.118999826305188,winter
New York,2011-01-18,7.326372386520525,winter
New York,2011-01-19,-5.39948741192672,winter
New York,2011-01-20,0.1295087568724305,winter
New York,2011-01-21,-4.219507610917294,winter
New York,2011-01-22,-3.7927954299765916,winter
New York,2011-01-23,1.0414323842376196,winter
New York,2011-01-24,-7.248128442791621,winter
New York,2011-01-25,-4.382833601510553,winter
New York,2011-01-26,8.113001800036347,winter
New York,2011-01-27,0.5636267565328444,winter
New York,2011-01-28,-3.8008377005300567,winter
New York,2011-01-29,-3.3676252196722762,winter
New York,2011-01-30,2.8317903252814314,winter
New York,2011-01-31,-5.994176643361496,winter
New York,2011-02-01,-0.7391560591713431,winter
New York,2011-02-02,3.1532892788419438,winter
New York,2011-02-03,0.6881702743395913,winter
New York,2011-02-04,-2.0262127220131037,winter
New York,2011-02-05,4.996932349045096,winter
New York,2011-02-06,5.24980274484505,winter
New York,2011-02-07,-11.724274787450955,winter
New York,2011-02-08,-4.087759945104336,winter
New York,2011-02-09,8.763660957868629,winter
New York,2011-02-10,2.648821143661113,winter
New York,2011-02-11,-1.6655394690553813,winter
New York,2011-02-12,7.738421839031235,winter
New York,2011-02-13,6.271769354046378,winter
New York,2011-02-14,-6.5395732601164624,winter
New York,2011-02-15,6.119015594111894,winter
New York,2011-02-16,0.0486194276855763,winter
New York,2011-02-17,4.9392957019060555,winter
New York,2011-02-18,-13.469023779364136,winter
New York,2011-02-19,4.365235269384893,winter
New York,2011-02-20,-0.10052410899725071,winter
New York,2011-02-21,3.4641893830050536,winter
New York,2011-02-22,-1.5821504222450375,winter
New York,2011-02-23,-1.7088038121826643,winter
New York,2011-02-24,-9.569571735852016,winter
New York,2011-02-25,-3.9959339516502435,winter
New York,2011-02-26,2.0114322514039222,winter
New York,2011-02-27,-3.8733391079347927,winter
New York,2011-02-28,-0.7264732319657712,winter
New York,2011-03-01,8.251258321253903,spring
New York,2011-03-02,9.83900579686108,spring
New York,2011-03-03,6.069862305847435,spring
New York,2011-03-04,13.853756599761171,spring
New York,2011-03-05,11.40947859261697,spring
New York,2011-03-06,21.5235876590757,spring
New York,2011-03-07,6.711323356149873,spring
New York,2011-03-08,-0.08866047394369403,spring
New York,2011-03-09,17.34407318398301,spring
New York,2011-03-10,5.130646814235997,spring
New York,2011-03-11,6.450147370101611,spring
New York,2011-03-12,14.446051171201269,spring
New York,2011-03-13,12.334582571224626,spring
New York,2011-03-14,8.995095784472532,spring
New York,2011-03-15,4.553940634497873,spring
New York,2011-03-16,13.748843696394193,spring
New York,2011-03-17,3.9693997403138024,spring
New York,2011-03-18,10.285009496399779,spring
New York,2011-03-19,7.584665747686479,spring
New York,2011-03-20,13.801192415683648,spring
New York,2011-03-21,12.257191483269027,spring
New York,2011-03-22,7.574398778837764,spring
New York,2011-03-23,8.656838063544534,spring
New York,2011-03-24,7.950722121524725,spring
New York,2011-03-25,16.81404492385596,spring
New York,2011-03-26,10.991741100659612,spring
New York,2011-03-27,3.283604025155986,spring
New York,2011-03-28,13.017040920148279,spring
New York,2011-03-29,7.3626194221206465,spring
New York,2011-03-30,12.42297085460549,spring
New York,2011-03-31,14.121309590529629,spring
New York,2011-04-01,15.677783041805041,spring
New York,2011-04-02,13.360197782771863,spring
New York,2011-04-03,12.795173685297987,spring
New York,2011-04-04,12.959399552139795,spring
New York,2011-04-05,10.35579326490312,spring
New York,2011-04-06,11.593197523763976,spring
New York,2011-04-07,11.358042510534588,spring
New York,2011-04-08,15.705786852028787,spring
New York,2011-04-09,5.588362766934379,spring
New York,2011-04-10,4.711589797648699,spring
New York,2011-04-11,16.80218703606465,spring
New York,2011-04-12,14.7159054018057,spring
New York,2011-04-13,13.403622232776783,spring
New York,2011-04-14,12.61468544940861,spring
New York,2011-04-15,10.164927108441194,spring
New York,2011-04-16,9.8900884147228,spring
New York,2011-04-17,6.019243361861401,spring
New York,2011-04-18,-3.4590684009363226,spring
New York,2011-04-19,3.9360498248200955,spring
New York,2011-04-20,6.2883088989254885,spring
New York,2011-04-21,2.651145344515853,spring
New York,2011-04-22,13.065982471584654,spring
New York,2011-04-23,9.59449496013499,spring
New York,2011-04-24,15.268108548677176,spring
New York,2011-04-25,7.3995061792032715,spring
New York,2011-04-26,14.439238974766237,spring
New York,2011-04-27,5.790545221236126,spring
New York,2011-04-28,8.432170742930763,spring
New York,2011-04-29,7.488805612756158,spring
New York,2011-04-30,14.133679024661031,spring
New York,2011-05-01,20.465534636444115,spring
New York,2011-05-02,21.063320290979306,spring
New York,2011-05-03,11.501054889316109,spring
New York,2011-05-04,12.218577334920425,spring
New York,2011-05-05,18.58032342687217,spring
New York,2011-05-06,-3.7236382618004384,spring
New York,2011-05-07,9.212678310986623,spring
New York,2011-05-08,6.926858285694942,spring
New York,2011-05-09,7.798102088642107,spring
New York,2011-05-10,-5.015022865709602,spring
New York,2011-05-11,9.821938587606788,spring
New York,2011-05-12,-2.128835461454859,spring
New York,2011-05-13,10.66294850010814,spring
New York,2011-05-14,6.37095711305453,spring
New York,2011-05-15,4.564965044848518,spring
New York,2011-05-16,3.17379081082853,spring
New York,2011-05-17,6.615029013132417,spring
New York,2011-05-18,10.576624061186568,spring
New York,2011-05-19,5.993774858581393,spring
New York,2011-05-20,19.405833677625317,spring
New York,2011-05-21,9.717328672824225,spring
New York,2011-05-22,10.479568260913076,spring
New York,2011-05-23,6.064420829488824,spring
New York,2011-05-24,9.97063283295204,spring
New York,2011-05-25,8.287032562029182,spring
New York,2011-05-26,17.511748364913064,spring
New York,2011-05-27,8.906598852341553,spring
New York,2011-05-28,11.120152539919484,spring
New York,2011-05-29,14.691616530717882,spring
New York,2011-05-30,7.720236033457503,spring
New York,2011-05-31,12.057413247551763,spring
New York,2011-06-01,26.63137845873193,summer
New York,2011-06-02,22.83299696321047,summer
New York,2011-06-03,13.815353658052857,summer
New York,2011-06-04,22.935479071466883,summer
New York,2011-06-05,21.868849879004593,summer
New York,2011-06-06,24.338365180364498,summer
New York,2011-06-07,27.453952147519196,summer
New York,2011-06-08,40.03753739767909,summer
New York,2011-06-09,27.84581179519258,summer
New York,2011-06-10,24.363691418613694,summer
New York,2011-06-11,24.913010874307297,summer
New York,2011-06-12,22.942009188413042,summer
New York,2011-06-13,24.228229657125084,summer
New York,2011-06-14,33.65464780990146,summer
New York,2011-06-15,41.574076949882944,summer
New York,2011-06-16,22.02783990363922,summer
New York,2011-06-17,20.867508823018227,summer
New York,2011-06-18,28.285981838797106,summer
New York,2011-06-19,22.70999123739769,summer
New York,2011-06-20,29.28169410801285,summer
New York,2011-06-21,24.01560789566212,summer
New York,2011-06-22,10.872462719056227,summer
New York,2011-06-23,32.90489183483332,summer
New York,2011-06-24,31.315718894324085,summer
New York,2011-06-25,18.19816076319776,summer
New York,2011-06-26,31.31195593831454,summer
New York,2011-06-27,30.547167363802345,summer
New York,2011-06-28,24.719108020503487,summer
New York,2011-06-29,32.432435146117285,summer
New York,2011-06-30,29.945461167698355,summer
New York,2011-07-01,27.70082133037271,summer
New York,2011-07-02,18.844797205617326,summer
New York,2011-07-03,18.214379407526682,summer
New York,2011-07-04,28.057394678593376,summer
New York,2011-07-05,20.401491731334808,summer
New York,2011-07-06,25.288315463116973,summer
New York,2011-07-07,28.809694708260263,summer
New York,2011-07-08,19.108276063893246,summer
New York,2011-07-09,29.457182374789824,summer
New York,2011-07-10,25.392322788558957,summer
New York,2011-07-11,25.962141755866714,summer
New York,2011-07-12,28.154960692470567,summer
New York,2011-07-13,20.733011487777944,summer
New York,2011-07-14,24.8639142457651,summer
New York,2011-07-15,30.01182395065745,summer
New York,2011-07-16,23.783977790497335,summer
New York,2011-07-17,24.976933394630116,summer
New York,2011-07-18,15.965326341425707,summer
New York,2011-07-19,24.258588120856306,summer
New York,2011-07-20,27.278393537728405,summer
New York,2011-07-21,36.0141560651018,summer
New York,2011-07-22,26.6624827523517,summer
New York,2011-07-23,23.753513639166687,summer
New York,2011-07-24,26.22136409427792,summer
New York,2011-07-25,37.94023501052786,summer
New York,2011-07-26,24.899925437255806,summer
New York,2011-07-27,16.817664152047456,summer
New York,2011-07-28,25.520569299630157,summer
New York,2011-07-29,27.448497908016968,summer
New York,2011-07-30,26.961895476838095,summer
New York,2011-07-31,18.084120308514912,summer
New York,2011-08-01,22.068332326936993,summer
New York,2011-08-02,19.696145627558394,summer
New York,2011-08-03,31.262366916187833,summer
New York,2011-08-04,25.156288232014187,summer
New York,2011-08-05,20.711233689979185,summer
New York,2011-08-06,26.509276203724152,summer
New York,2011-08-07,23.55493703837346,summer
New York,2011-08-08,25.56735011348629,summer
New York,2011-08-09,23.138974193674517,summer
New York,2011-08-10,28.479033565999618,summer
New York,2011-08-11,23.8195717367568,summer
New York,2011-08-12,23.016361235403327,summer
New York,2011-08-13,24.673547588238325,summer
New York,2011-08-14,25.786320243700583,summer
New York,2011-08-15,29.5035269379335,summer
New York,2011-08-16,18.512975156557335,summer
New York,2011-08-17,18.65468161813672,summer
New York,2011-08-18,22.785170912068594,summer
New York,2011-08-19,20.010828165418726,summer
New York,2011-08-20,27.61451522607475,summer
New York,2011-08-21,35.435712691492654,summer
New York,2011-08-22,27.575658969447307,summer
New York,2011-08-23,19.845159845319365,summer
New York,2011-08-24,27.90851891563438,summer
New York,2011-08-25,25.977928323787875,summer
New York,2011-08-26,22.21194007659693,summer
New York,2011-08-27,12.495713058343167,summer
New York,2011-08-28,23.179367902100914,summer
New York,2011-08-29,23.909444598542112,summer
New York,2011-08-30,25.409407706910546,summer
New York,2011-08-31,20.56049430769641,summer
New York,2011-09-01,16.999577063240146,autumn
New York,2011-09-02,8.917806439929873,autumn
New York,2011-09-03,25.121980045323916,autumn
New York,2011-09-04,13.63530841141442,autumn
New York,2011-09-05,12.711541392158114,autumn
New York,2011-09-06,4.352958850741619,autumn
New York,2011-09-07,15.55062673152348,autumn
New York,2011-09-08,11.184512596422172,autumn
New York,2011-09-09,16.970780491369197,autumn
New York,2011-09-10,5.733972212045996,autumn
New York,2011-09-11,15.422165764331304,autumn
New York,2011-09-12,11.303635799756925,autumn
New York,2011-09-13,24.641729900868864,autumn
New York,2011-09-14,11.638228740395625,autumn
New York,2011-09-15,16.412614371821913,autumn
New York,2011-09-16,19.669370384384393,autumn
New York,2011-09-17,12.89565314616208,autumn
New York,2011-09-18,12.093878782663426,autumn
New York,2011-09-19,12.835860903658523,autumn
New York,2011-09-20,4.085684390243747,autumn
New York,2011-09-21,15.399553391309906,autumn
New York,2011-09-22,23.335836864536024,autumn
New York,2011-09-23,10.887722940248498,autumn
New York,2011-09-24,11.993047932798657,autumn
New York,2011-09-25,11.611469757446258,autumn
New York,2011-09-26,22.50305841848141,autumn
New York,2011-09-27,12.85609259555402,autumn
New York,2011-09-28,12.949124735231027,autumn
New York,2011-09-29,18.761585952606968,autumn
New York,2011-09-30,12.137572619769788,autumn
New York,2011-10-01,17.268232789185117,autumn
New York,2011-10-02,24.954921340108257,autumn
New York,2011-10-03,15.17984405458945,autumn
New York,2011-10-04,8.99785438967782,autumn
New York,2011-10-05,16.74947666383873,autumn
New York,2011-10-06,16.31577180753839,autumn
New York,2011-10-07,10.950831069119545,autumn
New York,2011-10-08,14.372241650062609,autumn
New York,2011-10-09,17.380778711574415,autumn
New York,2011-10-10,10.075515754538735,autumn
New York,2011-10-11,12.433745205951386,autumn
New York,2011-10-12,19.454657882208775,autumn
